v1,word,awl,gsl,core_avl,domain_avl,soc,sci,rel,his,med,law,fin,edu,hum,wg,frequency_gsl,complexity_gsl,proximity_gsl,polysemy_gsl,diversity_gsl,frequency_awl,complexity_awl,proximity_awl,polysemy_awl,diversity_awl,frequency_avlds,complexity_avlds,proximity_avlds,polydiv_avlds,missing,ortho_n,phono_n,og_n,old,pld,length,nphon,nsyll,nmorph,log_freq_hal,log_freq_kf,cocazipf,d,zenozipf,subzipf,cd,semd,wordage,freqband,z_sem_prec,wordsmyth_lnapossam,wordnet_lnapossam,word_uk,d_rt_mean,d_accuracy_mean,nmg_accuracy_mean,nmg_rt_mean,z_d_rt,z_d_accuracy,z_nmg_rt,z_nmg_accuracy,blprt,blpzscore,blpaccuracy,bg_mean,closed_class,sfi,lg10cd,lg10wf,word_age,occurtotal,occurnum,freq_pm,aoaknown,aoamean,aoasd,aoa,mrcaoa,frequency,image,dom_pos,bigram,concm,concsd,total_part,percent_known,percent_unknown,gradelevel,meanpctcor,prevalence_uk,prevalence_us,prevalence,prevalence_male,prevalence_female,aca_freq,ratio,disp,range,n_subjects,wffa_missing,_merge,age_band,quantile_aoamean,length2,complex_strata,frequency_strata,polysemy_strata,random_sample,sample_flag,strata,target
138152,fatted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2552137,.83798015,-.52496302,-2.4708469,-4.0419154,-3.8435824,-.35892522,.36681339,-2.0833642,-3.5277023,-3.1943026,.031632103,-.27029285,-1.6798488,53.57143,1,0,1,2.8,2.8499999,8,6,2,2,1.39,0,1.8580004,0,2.2654514,2.4489524,1,.74438661,145,2,-.96359617,0,0,fatted,,,,,,,,,583.25,-.12375294,.42105263,,0,,1.0413927,1.1461281,448,18,12,.25490198,.66666669,11.75,4,,,,,,,,,0,,,,,.70889908,.42274517,.49273399,.51174533,.4723216,0,,,,,53.57143,Matched (3),Middle School,Middle school,6,1,0,0,.30776253,0,100,0
105765,deactivation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7720914,3.1720796,-.6078344,-1.8935167,-1.6431543,-3.294399,1.4792511,-.31767312,-1.3467233,-3.4702156,-2.5233223,1.7979381,-.51919675,-.99999201,25,0,0,0,3.5,3.95,12,10,5,5,4.29,.30103001,2.1290672,0,1.7860218,2.3820057,1,1.3999712,111,4,1.725732,0,.69314718,deactivation,989.69232,.8125,.93103451,904.51849,1.5003074,-.15197994,1.5587807,.050186757,,,,4951.5498,0,,.95424253,1.0791812,,18,18,.21568628,1,11.56,3.8499999,,,,,n,0,3.3499999,1.4299999,25,.92000002,.079999998,,,1.8487396,2.1328826,2.0307279,2.3205249,1.9740849,0,,,,,25,Matched (3),Middle School,Middle school,12,4,0,2,.90690631,0,402,0
115873,diskette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9619081,3.0088961,-.73025858,-2.5176506,-3.372896,-2.1370826,1.3671199,-.3428888,-1.9989717,-3.7318621,-1.6954547,1.694882,-.56266457,-1.7417413,46.42857,0,0,0,4.3499999,4.75,11,10,4,3,5.3699999,.69897002,2.2893641,.056200001,3.7751019,2.5069444,18,.91233927,136,5,1.4269178,0,0,diskette,,,,,,,,,,,,,0,-.47814268,.60206002,1.20412,27,18,17,.29411766,.94444442,11.82,3.3199999,,,,,n,0,4.04,1.35,30,.93000001,.06666667,,,.73738033,.8105101,.79029316,.77445835,.76959789,0,,,,,46.42857,Matched (3),Middle School,Middle school,8,2,2,0,.31257701,0,220,0
382770,unobvious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1177301,5.751205,-.73910034,-2.8624532,-3.581758,-4.4328971,3.4917102,-.42510936,-2.5395558,-3.5726726,-3.866569,3.6659143,-.57929158,-1.937693,71.428574,0,0,0,7.0999999,7.6999998,14,14,6,5,5,.69897002,.38087919,0,1.7860218,1.6038543,55,.81933892,143,3,-.66478193,0,0,unobvious,,,,,,,,,,,,,,,.30103001,.30103001,357,19,18,.019607844,.94736844,12.11,2.8699999,,,,,j,0,1.42,.64999998,27,.88999999,.11111111,,,.69030881,.55803055,.59395474,.71858734,.41769761,0,,,,,71.428574,Matched (3),Middle School,Middle school,9,3,0,0,.42958659,0,300,0
229607,moocher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1650958,-.6107071,-.25075236,-2.3386889,-4.1290431,-3.7150037,-1.6251333,.82162362,-1.8516517,-4.3101811,-3.0266228,-1.0696263,.054470319,-1.6870844,60.714287,3,2,1,1.75,1.35,5,4,1,1,3.22,0,1.8432772,0,1.7860218,2.4789157,3,.72719371,135,3,1.1281035,0,0,moocher,,,,,,,,,,,,,0,,1,1.1760913,575,22,19,.27450982,.86363637,11.58,3.3599999,,,,,n,0,2.71,1.1799999,28,1,0,10,.68000001,.83963847,1.7703631,1.4531199,1.3874843,1.3690757,0,,,,,60.714287,Matched (3),Middle School,Middle school,7,1,0,1,.28558213,0,101,0
340968,spiteful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7101793,.95033175,-.72567886,-2.2663443,-.95764858,-2.0807507,-.35609794,-.27915445,-1.7595987,-.73065382,-1.4753048,.079309493,-.52823788,-1.2115979,3.5714285,0,0,0,3,2.8,8,6,2,2,5.4400001,.47712126,2.7646945,.3145,2.9924502,2.893889,9,1.5604751,421,4,-1.2624104,0,0,spiteful,782.88574,1,.96551722,738.21429,-.016571732,.79773521,.041110411,.32802907,607.92108,-.069169201,.97500002,2863,0,-.53643829,1.4771212,1.5910646,560,18,18,.74509805,1,10.89,3.3599999,392,,.30340001,334,j,0,2.3399999,1.52,29,1,0,10,.68000001,1.7079422,2.3964159,2.1141207,2.1619115,2.2126312,0,,,,,3.5714285,Matched (3),Middle School,Elementary,8,2,2,1,.4960568,0,221,0
93304,conscious,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-.47921756,.96210492,-.77802324,-.78089821,.44563007,.41550452,-.3679848,-.2516084,-.03606534,.9554016,.94990838,.10742008,-.54000944,.36917588,0,0,2,0,2.8499999,2.25,9,6,2,2,8.6700001,1.6627579,4.2828822,.82929999,4.296186,3.8444035,260,1.9144492,485,6,-1.2624104,1.0986123,1.0986123,conscious,798.47058,.97142857,.96551722,753.10712,.09773951,.65301675,.17702034,.32802907,594.91895,-.2332741,1,3964.1299,0,1.2150666,2.4377506,2.5415792,427,20,20,6.8039217,1,10.7,3.1300001,,,,,j,0,2.03,1.4299999,32,1,0,6,.70999998,2.1829641,2.1683037,2.17208,2.5758293,2.2227967,0,,,,,0,Matched (3),Middle School,Elementary,9,3,4,4,.77218646,0,344,0
227106,mocker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9186363,.91260678,-.62940407,-2.2836499,.095536821,-4.2329502,-.35741764,-.26350975,-1.3632783,-.8068586,-3.688015,.036247838,-.4931775,-1.0934719,60.714287,0,0,0,2.5999999,2.3,9,6,2,2,4.4699998,.69897002,.38087919,0,2.0893602,2.0809755,1,1.877288,419,3,.2316608,0,0,mocker,,,,,,,,,623.66669,.063141949,.69999999,,,,.77815127,.77815127,523,19,19,.098039217,1,9.79,2.76,,,,,n,0,2.74,1.53,27,1,0,,,1.1323198,1.2846787,1.2433288,1.2353419,1.0605967,0,,,,,60.714287,Matched (3),Elementary School,Elementary,6,1,0,2,.51756418,0,102,0
304218,repentance,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-2.3595703,1.9686805,-.74026793,-2.2527399,-2.9033592,-1.659266,.51511836,-.32036355,-1.6481559,-2.2945023,-1.0691147,.88415271,-.55658007,-1.4070359,0,0,0,0,3.4000001,3.75,10,8,3,2,6.4699998,.30103001,3.1633518,.2818,2.9022737,2.8079743,5,1.0115967,476,5,1.1281035,0,0,repentance,734.29034,.88571429,.8888889,799.83331,-.37300792,.21886125,.60343748,-.28939882,,,,4597.7798,0,-.68102801,1.4313638,1.50515,700,18,17,.60784316,.94444442,11,3.0599999,,,,,n,0,1.5700001,.95999998,29,.97000003,.034482758,8,.69,2.2323694,1.7071955,1.8225051,1.9402201,1.6128969,367,2.0463107,.73717868,3,1,0,Matched (3),Middle School,Elementary,10,4,3,1,.73456413,0,431,0
154846,ghostwriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6476724,.35806835,.25694826,-2.3927643,-5.5065422,-3.1989274,-.81421798,3.0916193,-2.0459695,-5.184094,-2.5773151,-.34511459,.78583175,-1.739765,57.142857,6,4,5,2.5,2,7,5,2,2,4.6399999,0,2.3765144,0,2.0893602,1.9048843,25,.32653835,133,3,.53047502,0,0,ghostwriter,,,,,,,,,,,,,0,,.60206002,.60206002,,19,19,.05882353,1,12.11,3.3099999,,,,,n,0,3.75,1.55,28,1,0,,,1.8381674,1.8372688,1.8375142,1.473748,1.9330386,0,,,,,57.142857,Matched (3),Middle School,Middle school,11,4,1,0,.48615575,0,410,0
243640,nonmetal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0428133,3.57444,-.78702557,-2.0568769,-3.2623544,-3.4177082,1.7865227,-.37154481,-1.811789,-3.3567514,-2.8557749,2.0622761,-.57162964,-1.3183063,60.714287,0,0,0,5.3000002,5.6999998,12,10,4,3,2.6400001,.30103001,1.6361517,0,3.0670838,1.3016658,11,.9348588,130,5,-.51537478,0,.69314718,nonmetal,,,,,,,,,,,,,0,,0,0,,20,18,0,.89999998,10.83,2.6600001,,,,,.,0,3.1600001,1.52,25,1,0,,,.79802299,1.7421618,1.3536005,1.4971746,1.3127736,0,,,,,60.714287,Matched (3),Middle School,Elementary,8,2,0,1,.35959694,0,201,0
332631,slacken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4043131,.40741265,-.2757009,-.54219353,-1.1728255,-2.8246176,-.82656348,.75057393,.1602256,-1.2391856,-2.1393261,-.2574966,.038470589,.33430463,3.5714285,3,1,1,1.95,1.85,7,6,2,2,3.3,0,2.3586028,.28929999,2.6914203,2.0809755,4,1.5078181,421,5,-.66478193,1.3862944,1.3862944,slacken,,,1,680.5517,,,-.48511088,.60587186,660.30304,.10533611,.85000002,3207.3301,0,-.90370369,.69897002,.77815127,330,19,17,.098039217,.89473683,12.18,3,,,,,v,0,2.5,1.14,30,.93000001,.06666667,6,.69999999,1.6603597,1.0873175,1.2016687,1.1070764,1.1700855,0,,,,,3.5714285,Matched (3),Middle School,Middle school,7,1,1,4,.3521845,0,114,0
372567,tumor,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.0698034,-.33619863,-.069647975,-1.9630545,-2.7054338,-.31097892,-1.492094,1.992125,-1.2540725,-2.6344726,.21668364,-.89241683,.36290824,-1.1379268,3.5714285,4,11,3,1.8,1.6,5,4,2,1,7.3299999,1.230449,4.0411754,.36770001,3.6748209,3.7244282,23,1.0804883,369,6,1.725732,.69314718,0,tumour,624.625,.94117647,1,657.96155,-1.1773783,.49978539,-.69126558,.60587186,619.91431,-.059838977,.94999999,2494.25,0,.23615703,2.178977,2.4756713,459,19,19,5.1568627,1,10.32,3.97,,,,,,0,4.5599999,1.05,32,1,0,8,.79000002,1.8814114,2.4050958,2.1972864,2.3101633,2.2457318,4147,1.9129349,.75359178,3,1,3.5714285,Matched (3),Middle School,Elementary,5,0,4,2,.67216551,0,042,0
48012,assassin,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.6345738,.85549396,-.77959025,-1.3863945,-2.3104215,-.80239159,-.5002054,-.29596376,-.72832024,-1.6762702,-.21866786,-.047823451,-.54458493,-.55999345,0,0,0,0,3.25,2.5,8,5,3,1,8.9200001,.77815127,3.5270073,.57190001,3.0670838,3.7842669,12,1.1640303,437,5,.53047502,.69314718,.69314718,assassin,757.06665,.9375,1,728.33331,-.20594889,.4811635,-.049062125,.60587186,,,,4730.8599,0,-.19755763,2.2764618,2.4814427,380,18,18,5.9215684,1,11.28,2.3,,,,,n,0,4.4299998,.95999998,28,1,0,6,.69,2.5758293,2.3944724,2.4350705,2.3101633,2.5758293,301,.49412951,.73460943,6,1,0,Matched (3),Middle School,Middle school,8,2,4,3,.23776422,0,243,0
191633,jilt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.4116077,-.57164943,1.0092775,-1.7062268,-2.4434857,-4.8770728,-1.6918638,5.7444358,-.97527564,-2.2129579,-4.2642636,-1.0895739,1.7847337,-.87371635,21.428572,10,13,9,1.55,1.9,4,4,1,1,0,0,.38087919,0,2.0893602,1.7799456,1,1.1802223,410,4,.53047502,0,.69314718,jilt,821.4762,.65625,1,706.72412,.26648048,-.94340926,-.24626477,.60587186,716.72412,.58053333,.75,1302,,,.47712126,.47712126,328,19,18,.039215688,.94736844,12.28,3.1199999,,,,,v,0,2,1.15,30,.93000001,.06666667,8,.68000001,1.7239494,1.2208499,1.327316,.96678036,1.4245355,0,,,,,21.428572,Matched (3),Middle School,Middle school,4,0,0,2,.71282876,0,002,0
247474,occupational,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.0699116,3.1900396,-.76146966,-2.2619729,-1.3267045,-.2445275,1.4981256,-.36240029,-1.8050929,-.26867428,.28981829,1.8410208,-.59224147,-1.0929716,0,0,0,0,4,4.25,12,10,5,3,7.4299998,1.0413927,4.0129313,.75169998,4.0624881,3.1893151,99,1.406491,485,6,-1.2624104,0,0,occupational,722.4375,.969697,1,751.12903,-.45994583,.64424604,.15896857,.60587186,,,,2145.0901,0,.93773597,1.8388491,1.8864907,150,18,18,1.4901961,1,10.33,3.03,,,,,j,0,2.0699999,1.36,28,1,0,,,2.02371,2.5758293,2.3332498,2.5758293,2.3652852,2763,2.5440152,.89782774,7,2,0,Matched (3),Middle School,Elementary,12,4,4,1,.60443634,0,441,0
391478,viewfinder,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.8082592,2.4488862,-.76591039,-2.5031753,-1.6748239,-2.2602935,.83849657,-.32511437,-2.2641637,-2.7841291,-1.6295524,1.1745762,-.55723536,-1.7147511,14.285714,0,0,0,4.3499999,4.6999998,10,8,3,3,5.8699999,0,2.9796698,.2281,2.8675115,2.0017943,2,1.3865865,130,4,1.1281035,0,0,viewfinder,815.27588,.90625,1,750.11108,.22100255,.32287765,.14967895,.60587186,,,,4868.4399,0,-.81063223,.69897002,.69897002,,18,18,.078431375,1,9.8299999,3.8499999,,,,,n,0,4.4400001,.85000002,27,1,0,,,2.5758293,2.1494341,2.2366493,1.9106739,1.9578817,163,1.333549,.71554005,4,1,14.285714,Matched (3),Elementary School,Elementary,10,4,2,0,.20582128,0,420,0
353918,sweepback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1713662,.49938396,-.64834493,-2.3555222,-1.368601,-4.4836321,-.76832193,-.25920963,-1.5707337,-2.8008225,-3.9446673,-.32606718,-.48775601,-1.5519036,75,0,0,0,2.8,2.55,7,5,2,1,5.1799998,0,.38087919,0,1.7860218,1.6038543,2,1.4930495,272,3,3.2198031,0,0,sweepback,,,,,,,,,,,,,,,.30103001,.30103001,,18,11,.019607844,.6111111,11.64,4.1799998,,,,,,,,,0,,,10,.76999998,.4537622,.32336208,.35637131,.46381053,.39429557,0,,,,,75,Matched (3),Middle School,Middle school,9,3,0,1,.59434831,0,301,0
237898,negligent,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-2.1660597,2.051615,-.74354017,-2.0594151,-2.6481626,-1.4519694,.55432814,-.30467764,-1.5887028,-1.4863164,-.84287179,1.0008059,-.54244781,-1.1221347,0,0,1,0,3.55,4,9,9,3,2,6.21,.30103001,3.3283129,.52069998,3.1862702,3.0188277,8,1.0642425,428,5,-1.2624104,.69314718,0,negligent,910.62067,.85294116,.92307693,805.54169,.92033488,.052860476,.65553135,-.01393092,,,,3663.3799,0,-.11335141,1.5910646,1.7160033,610,18,18,1,1,11.83,3.45,,,,,j,0,1.92,1.13,26,1,0,8,.73000002,1.8345565,2.0618176,1.987548,2.1619115,2.1064014,287,1.1935345,.78635794,7,2,0,Matched (3),Middle School,Middle school,9,3,3,1,.23198175,0,331,0
281475,potbellied,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2900164,2.4572659,-.60670763,-2.5123453,-1.604311,-2.7507279,.8532595,.30659142,-2.2915072,-1.362288,-2.0882578,1.1877255,-.32458162,-1.5548949,17.857143,1,1,1,4.4499998,4.6999998,10,8,3,3,3.3299999,0,2.5238941,.43329999,2.9344583,2.257067,7,1.3815827,234,4,-1.2624104,0,0,potbellied,894.04169,.70588237,.96153843,873.96002,.7987318,-.69201398,1.2799081,.29597023,,,,3515.6699,0,-.45941815,.95424253,.95424253,,19,18,.15686275,.94736844,10.56,3.7,,,,,j,0,3.6800001,1.22,27,.93000001,.074074075,6,.75,1.6867602,2.2396369,2.0228179,1.8059697,1.9953933,0,,,,,17.857143,Matched (3),Middle School,Elementary,10,4,1,0,.67551702,0,410,0
230339,morph,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-3.2798569,4.4273281,-.65193671,-1.7993338,-1.6708163,-2.9403794,2.5828118,.6419968,-1.578601,-1.5839655,-2.249275,2.7756722,-.29500735,-.9166671,57.142857,1,0,2,5.6500001,6.1999998,14,12,5,2,0,0,2.9674666,.26899999,2.9924502,1.3016658,3,1.3712786,269,4,-.96359617,.69314718,.69314718,morph,,,,,,,,,,,,,0,-.60430664,0,0,18,19,19,.74509805,1,11.47,4.8699999,,,,,n,0,2.7,1.2,30,.89999998,.1,,,2.0441625,2.0813177,2.0696065,2.1576843,1.98308,126,1.3329312,.65806407,6,1,57.142857,Matched (3),Middle School,Middle school,5,0,1,1,.38321146,0,011,0
106422,decaffeinated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.488235,-.8173092,2.0759265,-2.2109156,-1.5560415,-3.1103671,-2.0619388,8.797226,-1.7550566,-1.9032142,-2.4113688,-1.3399636,3.2432663,-1.1309849,71.428574,17,57,11,1.4,1.3,4,3,1,2,5.2600002,0,2.3808792,0,1.7860218,2.257067,51,1.4064525,495,3,-.96359617,0,0,decaffeinated,,,,,,,,,,,,,0,,.95424253,.95424253,,18,18,.15686275,1,11.67,3.76,,,,,v,0,2.78,1.3099999,27,1,0,,,2.5758293,2.2572424,2.3286934,2.341444,2.1533608,0,,,,,71.428574,Matched (3),Middle School,Middle school,13,4,1,1,.60684979,0,411,0
339875,speechmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2843232,-.77808428,.7792629,-1.1773201,-4.9871578,-4.602531,-1.8579416,4.3708053,-.502949,-5.0055819,-4.0962815,-1.2146249,1.4551609,-.65528315,67.85714,9,16,6,1.55,1.45,4,4,1,1,4.29,0,.38087919,0,2.0893602,2.0017943,1,.49263841,64,2,1.4269178,.69314718,1.0986123,speechmaker,,,,,,,,,,,,,,,.69897002,.69897002,,20,19,.078431375,.94999999,10.89,3.46,,,,,n,0,4.5,.75999999,28,.93000001,.071428575,,,1.6996329,1.4442202,1.5172061,1.3860543,1.5813837,,,,,,67.85714,Matched (3),Middle School,Elementary,11,4,0,3,.16226166,0,403,0
387012,uplifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2431555,1.8812264,-.70347422,-.4660055,-1.0952393,-1.5744872,.36195618,-.30202204,.31459045,-.83990228,-.95543909,.80012178,-.50477862,.40880609,10.714286,0,0,0,2.8499999,4.0500002,9,8,3,3,5.9699998,.47712126,3.3061912,.50569999,3.018779,2.8591268,8,1.5131021,476,4,.23166078,1.7917595,1.3862944,uplifting,655.18182,.97058821,.96666664,623.79309,-.95325089,.64876014,-1.0030824,.33729041,,,,5239.3799,0,-.30213726,1.5563025,1.5563025,182,18,18,.68627453,1,10.22,2.6500001,,,,,j,0,1.96,1.09,27,1,0,,,2.02371,2.5758293,2.341444,2.3112388,2.2286079,0,,,,,10.714286,Matched (3),Middle School,Elementary,9,3,3,4,.79705644,0,334,0
91229,comprehension,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.2937437,3.2822487,-.77312207,-1.282081,-1.7595595,-.48317853,1.6525663,-.35272157,-.5161559,-1.422222,.036932558,1.9619319,-.57588726,-.33268216,0,0,0,0,4.0500002,4.1999998,13,11,4,3,7.6599998,.84509802,3.958256,.53640002,3.8711157,3.0510123,69,1.3204678,421,5,1.1281035,1.0986123,.69314718,comprehension,852.90912,1,.96551722,723.85712,.4970338,.79773521,-.089911304,.32802907,,,,4170.25,0,.5985198,1.7323937,1.748188,459,19,19,1.0784314,1,10.05,2.6600001,,,,,n,0,1.78,.85000002,27,1,0,10,.81,2.5758293,2.3929863,2.4398849,2.339767,2.3646159,1873,2.4032524,.83843172,7,1,0,Matched (3),Middle School,Elementary,13,4,4,3,.31415895,0,443,0
92910,congruity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0676689,1.9916688,-.69189322,-2.1716218,-3.2805452,-3.6712236,.54764676,-.3133508,-1.5986124,-3.0596495,-2.9889441,.95771366,-.52283114,-1.3543587,25,0,0,0,3.3499999,3.75,9,9,3,2,2.0799999,0,2.0710752,0,1.7860218,1.3016658,1,.92876714,413,4,.82928926,.69314718,0,congruity,818.52002,.78125,.83333331,967.40002,.24479757,-.31026581,2.1326292,-.73703438,,,,3817.25,0,,0,0,607,20,17,.019607844,.85000002,11.88,2.1199999,,,,,n,0,1.6799999,.99000001,25,.88,.12,,,1.571479,1.2839142,1.3490405,1.1496422,1.1883873,0,,,,,25,Matched (3),Middle School,Middle school,9,3,0,1,.028695457,1,301,0
51388,axis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.98635256,-.039417133,-.24482359,-.083462439,-1.3392936,-.16360754,-1.366675,.52943254,.57694656,-1.2565632,.18415175,-.66139632,.092311434,.63309693,7.1428571,4,2,0,1.9,1.9,4,5,2,2,8.4899998,1.5797836,3.9189501,.60540003,4.3979244,1.3016658,169,1.4387017,495,6,2.0245461,1.3862944,1.7917595,axis,643.23529,1,1,628.09998,-1.040876,.79773521,-.96377838,.60587186,587.89746,-.30475128,.97500002,2000.33,0,1.1804183,0,0,450,20,20,1.5882353,1,12.1,2.71,,,,,n,0,3.5699999,1.37,28,1,0,8,.82999998,2.1926398,2.1600444,2.168752,2.305768,1.9606544,2783,2.2162662,.88173574,8,0,7.1428571,Matched (3),Middle School,Middle school,4,0,4,4,.20143773,0,044,0
67372,breaststroke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0764427,3.0859487,-.85483295,-1.907863,-1.2453225,-2.5909879,1.4519234,-.3389118,-1.5989738,-2.0578737,-1.9150102,1.709942,-.57777363,-1.1494435,14.285714,0,0,0,5.3499999,5.1999998,12,10,2,2,4.5300002,.30103001,2.7718143,.18700001,2.6914203,2.3442171,1,1.5136659,132,3,.67988211,0,.69314718,breaststroke,1002.3461,.7647059,.92307693,864.75,1.5931202,-.39406413,1.1958586,-.01393092,754.48389,.57709205,.84210527,3944.0901,0,-1.0932106,.84509802,1.0413927,,20,20,.19607843,1,9.9499998,3.0899999,,,,,n,0,4.27,1.1900001,26,1,0,,,2.5758293,1.8290554,1.9475739,2.02371,1.9522452,0,,,,,14.285714,Matched (3),Elementary School,Elementary,12,4,1,1,.59612048,0,411,0
235323,mythic,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-2.270263,.28254339,-.71502179,-1.4092091,-1.9595416,-1.7400634,-.9681707,-.25064626,-.99048793,-1.7563511,-1.0342522,-.41440713,-.50606394,-.54529124,3.5714285,0,1,0,2.5999999,1.95,6,5,2,2,5.8099999,.30103001,3.4501772,.2879,2.5664816,2.6038544,3,1.2765936,410,5,-1.2624104,.69314718,.69314718,mythic,686.62964,.81818181,.96428573,784.96295,-.72258836,-.12320072,.46773249,.31810638,623.35712,-.075188138,.78947371,1920,0,-1.0519385,1.30103,1.30103,354,19,19,.37254903,1,10.32,2.5,,,,,j,0,1.5599999,.87,26,.95999998,.03846154,,,1.8993384,1.7985456,1.8271986,1.9364647,1.669701,527,1.6330419,.86259735,6,2,3.5714285,Matched (3),Middle School,Elementary,6,1,3,2,.77495599,0,132,0
117641,divorcement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5781798,3.8380535,-.49294597,-2.6060205,-3.1621492,-5.0197215,2.0683222,.30204934,-1.9121433,-2.9163547,-4.3845468,2.3294485,-.29321396,-1.721817,71.428574,1,2,1,4.6500001,5.4499998,12,12,5,3,0,0,.38087919,0,1.7860218,2.0017943,2,.96860707,315,3,1.4269178,0,0,divorcement,,,,,,,,,,,,,,,.60206002,.69897002,474,18,17,.078431375,.94444442,10.53,4.3200002,,,,,,,,,0,,,,,.11514103,.030058045,.053156704,.10810419,-.02471927,0,,,,,71.428574,Matched (3),Middle School,Elementary,11,4,0,0,.30151096,0,400,0
122917,dynasty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.582669,1.1508633,-.72035372,-1.9567025,-1.637686,-.84614867,-.23088501,-.30275226,-1.4525126,-1.3474683,-.45451304,.28566808,-.53840423,-1.0242597,7.1428571,0,0,0,2.8499999,2.8,7,7,3,2,7.7600002,.69897002,3.6962197,.57319999,3.9814548,1.3016658,77,1.3552727,476,5,1.1281035,.69314718,0,dynasty,747.5,.97142857,1,722.68964,-.2761181,.65301675,-.10056558,.60587186,,,,1231.83,0,.73848766,0,0,536,18,18,2.5490196,1,10.5,3,,,,,n,0,2.46,1.45,28,1,0,10,.67000002,2.2018123,2.4042227,2.3418596,2.1459315,2.3583894,0,,,,,7.1428571,Matched (3),Middle School,Elementary,7,1,4,2,.13170364,0,142,0
307995,rhubarb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.396945,.93863505,-.80292636,-1.6539516,-1.9998571,-1.7361993,-.41409349,-.2907581,-1.2359444,-1.2467976,-1.1058099,.044292182,-.54106945,-.93676484,3.5714285,0,0,0,3.8499999,2.95,7,6,2,1,5.96,0,3.2588263,.56620002,2.9344583,3.0510123,8,1.2685379,421,4,.82928926,0,.69314718,rhubarb,794.38098,.61764705,.8214286,780.13043,.067743227,-1.1389389,.42363158,-.8329559,630.34283,-.09852723,.92500001,1647.67,0,-.34323695,1.4771212,1.748188,57,21,19,1.0784314,.90476191,10.53,4.2199998,,,,,n,0,4.8600001,.57999998,30,.97000003,.033333335,16,.54000002,2.2227967,1.7985456,1.8926024,1.6599385,1.839191,0,,,,,3.5714285,Matched (3),Middle School,Elementary,7,1,3,2,.56725526,0,132,0
392497,vitalism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9667053,1.4978875,-.53371823,-2.3834438,-3.8417559,-3.4490259,.073165946,-.10558358,-1.8645039,-3.5481191,-2.8472981,.50845504,-.36269087,-1.6163915,7.1428571,1,0,0,2.7,3.4000001,8,7,4,2,3.3,0,1.9606628,0,2.0893602,1.6038543,1,.7713483,410,4,1.1281035,0,0,vitalism,793.22583,.88571429,.89285713,831,.059270456,.21886125,.88786054,-.25742498,,,,3917,0,,.30103001,.30103001,178,18,15,.019607844,.83333331,11.47,4.3400002,,,,,n,0,1.52,.70999998,28,.88999999,.10714286,,,.84970927,.86843199,.86308551,.80209154,.90701872,0,,,,,7.1428571,Matched (3),Middle School,Middle school,8,2,0,1,.88699162,0,201,0
113892,diode,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.6118178,-.1070902,.2503691,-1.4393619,-4.3350172,-1.8932307,-1.2855583,3.2349885,-.77509505,-4.04282,-1.4592708,-.67050916,.76825327,-.74766552,42.857143,5,21,5,1.8,1.7,5,5,2,2,5.29,.84509802,2.7388141,.062799998,3.5365183,2.2059143,17,.64441228,287,5,1.4269178,.69314718,.69314718,diode,,,,,,,,,,,,,0,-.67182791,.84509802,.90309,114,18,14,.13725491,.77777779,11.43,3.74,,,,,,,,,0,,,12,.69999999,1.0627513,.99532843,1.0131309,1.2640384,.8309533,303,2.7344882,.72796005,3,1,42.857143,Matched (3),Middle School,Middle school,5,0,2,3,.016318537,1,023,0
